,bias,bias_std_err,tau,phi_S2S,phi_C2C,phi_w,sigma
pSA_2.673841615840,-0.11652014637002242,0.05164158681518882,0.4296730156232516,0.23500881661600412,0.0,0.2942989429767712,0.5713667054346784
pSA_2.768286630392,-0.1157254755683329,0.05160386271307733,0.4302145743598035,0.23482455117021087,5.505556817109625e-06,0.29136477824487234,0.5701934617793093
pSA_2.866067616948,-0.11434572764295313,0.05165981896514091,0.4322752514899531,0.23471213077137154,5.526227977663353e-06,0.28993331289589264,0.5709754840089603
pSA_2.967302408189,-0.11214643668482398,0.051347717060998874,0.43253946550484945,0.23220566870950862,1.9955182884858822e-05,0.2891262125035013,0.5697401416039422
pSA_3.072112998862,-0.10807629203120805,0.051111885466286686,0.4314938217084952,0.2306317106249453,0.0,0.2895541468931349,0.5685239731984943
pSA_3.180625692794,-0.09936674079190408,0.050919860396677986,0.4296268894014434,0.22968719903942386,0.0,0.2900444854325243,0.5669755524087029
pSA_3.292971255097,-0.08991850771366793,0.050582448518274065,0.42733339172343604,0.22775312882955906,0.0,0.29023470880186475,0.5645542503310134
pSA_3.409285069747,-0.07840256618736333,0.05004699855640515,0.42352232693365666,0.22492100870827364,0.00032299459810934277,0.28877353211763385,0.5597775261180561
pSA_3.529707302731,-0.06911547280102669,0.049308061176550684,0.41905300335616863,0.22075685691815378,4.199257664891615e-06,0.28663160968148926,0.5536214312907717
pSA_3.654383070957,-0.06226595607804176,0.04850375815016705,0.41441348905645503,0.21609084440564313,1.2116627419346563e-05,0.28470288376075803,0.5472563614215853
pSA_3.783462617132,-0.057286589234298614,0.048022168543890194,0.4116488340041788,0.2132582090071153,4.2675402263086773e-05,0.2838271838375028,0.5435914811255231
pSA_3.917101490809,-0.049628971232166204,0.04784857343905223,0.40918095321869646,0.21268168225260065,0.0,0.28423917877417015,0.5417143723337714
pSA_4.055460735841,-0.04187738857880814,0.04779077498395716,0.40373730509304256,0.2139203007502505,0.00019567377206948096,0.28619483795981177,0.5391411968677019
pSA_4.198707084444,-0.03326434981297897,0.04767929952328408,0.39941373396281976,0.2143133059508887,0.0002226395477557262,0.2881814302086634,0.5371313715202272
pSA_4.347013158125,-0.02302783491108828,0.04733554849005081,0.3970920002166767,0.2123327035671616,0.00018906012625522184,0.2883627117441796,0.5347151792388256
pSA_4.500557675700,-0.014840833115356023,0.04686976576565723,0.39767638661698756,0.20848653399869235,0.0002549922962670623,0.28723066971927946,0.5330240763605231
pSA_4.659525668665,-0.009436748452092903,0.04656747968108186,0.3969768937005327,0.20645326733046207,0.000206031534245831,0.285656989247344,0.5308611529189131
pSA_4.824108704165,-0.008219258376870474,0.04628592745883073,0.3957842081856392,0.20485326334413628,0.0002111996594103441,0.2832206336529866,0.5280378498592414
pSA_4.994505115855,-0.008241147494372669,0.04592169731127385,0.39268138042935435,0.20328980494845703,5.3150427107042656e-05,0.2805254883182855,0.523660160555551
