,bias,bias_std_err,tau,phi_S2S,phi_C2C,phi_w,sigma
pSA_1.084365968690,-0.19365553567008031,0.05914381053289939,0.4284661340857129,0.2880274255661596,0.0,0.3488912949829328,0.6231116767093147
pSA_1.122667773511,-0.20051468410260861,0.058368237903016915,0.43224157574269884,0.2814661316456381,4.80216259703584e-05,0.344493660272693,0.6202675610881526
pSA_1.162322468680,-0.2151002310677709,0.057702736415044385,0.4349087467655607,0.27609176516061723,0.0,0.3393514950288636,0.6168725297669048
pSA_1.203377840778,-0.22945751507121584,0.05762942666217914,0.43781940412629705,0.2733679924407238,0.0070449344562666895,0.3347998696044966,0.6152694318014332
pSA_1.245883364295,-0.23957690052644715,0.06411234088629712,0.4395280580647087,0.26981201207261196,0.04086044025086856,0.3318566464704153,0.6146396058414152
pSA_1.289890261253,-0.25311083119392613,0.06754510519286314,0.4391612659545176,0.26668057099113346,0.05150418675166457,0.3283282670741364,0.611909533078042
pSA_1.335451562930,-0.2652202462760904,0.08064240543713604,0.4414397021173265,0.267272295347251,0.08027265765183225,0.32448299167226646,0.614846649105852
pSA_1.382622173765,-0.2726538700479317,0.09430604294105426,0.4432648847274945,0.26680610064409854,0.10576320694783427,0.32171845207648203,0.618350929265709
pSA_1.431458937523,-0.28085438047236516,0.10617033189996146,0.44354964033016986,0.2669634370235793,0.12615964518637937,0.3199661438429575,0.6215306504298489
pSA_1.482020705799,-0.2967416969792259,0.11266431829250033,0.4440145480357216,0.26629619829749934,0.13698816220491486,0.31874862397765463,0.6232407447904826
pSA_1.534368408930,-0.3155355264501581,0.11425454298030632,0.44418330169284337,0.26811490121427306,0.1394439993618941,0.31427036231238925,0.6224105520810965
pSA_1.588565129428,-0.33313110898155995,0.11487984507178252,0.4442109314391575,0.26423227194470494,0.14089752892936416,0.30983723227232185,0.6188644999575256
pSA_1.644676177995,-0.3460425252302807,0.11110771451711372,0.4419991137107099,0.26001600170800504,0.1352976921375824,0.30527299931684987,0.6119384015364061
pSA_1.702769172226,-0.35731359066446355,0.10215059503668547,0.44197536259787845,0.25859718190601366,0.12059150518581928,0.3040967487546477,0.6076445238454691
pSA_1.762914118096,-0.36676050348794,0.09322934715173894,0.44302790261466113,0.25805648230175393,0.10524317473775079,0.30525841269717363,0.6059089823598754
pSA_1.825183494319,-0.3748786050920606,0.0855898577015236,0.4437838285681569,0.2610715531297226,0.09091975277577204,0.3083559935619913,0.6070026874426399
