,bias,bias_std_err,tau,phi_S2S,phi_C2C,phi_w,sigma
pSA_0.644236350872,0.11078869121283015,0.058353624442689385,0.44060319349460225,0.2733352225428325,0.0,0.39662935962003276,0.6528079096585603
pSA_0.666991966303,0.11643859958491613,0.05773920079449543,0.43729974547089884,0.2697232894122783,3.465306822506438e-05,0.39536042660414894,0.6482989961165622
pSA_0.690551352016,0.12483947784633634,0.05743820459143287,0.43143118217905707,0.26932469732469394,5.571493298440171e-05,0.39424431878577265,0.6435038799762348
pSA_0.714942898660,0.13292190295520895,0.05799594249583914,0.42697167847417383,0.2752178428395872,1.8263779036069664e-05,0.39216610413725195,0.6417506749541325
pSA_0.740195999692,0.14712301834388136,0.05818206306948944,0.42416950494039785,0.2781283347025065,1.1070898469586207e-05,0.3861626767288936,0.637492550942174
pSA_0.766341086801,0.16720207643375626,0.05781599718984041,0.42353556213327714,0.27607413556713056,4.867081621897314e-06,0.38090808855676034,0.6330010052696147
pSA_0.793409666580,0.1867956307764226,0.05893114792675261,0.4217434682588404,0.285258471736301,0.0,0.37941711777881126,0.6349781870111019
pSA_0.821434358492,0.20814307688254288,0.059885177618936754,0.4163606736466517,0.29415070286931333,0.00012419708300443136,0.37783524203757757,0.6345394645792449
pSA_0.850448934180,0.2194716185400243,0.060747068284891806,0.41451903850986355,0.30146567743038455,0.0,0.3742309396784952,0.634630903886938
pSA_0.880488358164,0.23240212871845464,0.06108915524739626,0.41308766907756067,0.30489088434729805,5.459839802891885e-06,0.3692421108007366,0.6324077878397791
pSA_0.911588829975,0.24513720000992428,0.06157563659742976,0.4120029926632491,0.3091848453513724,4.2338198852027184e-05,0.36510076165524424,0.6313796817384829
pSA_0.943787827778,0.2541026428528964,0.0650176764197576,0.40936148989084586,0.3140688830504657,0.026767163692682425,0.3636633381683131,0.6318097793530042
pSA_0.977124153535,0.26291586342470225,0.07153193031167097,0.40812500740104357,0.31504815333036845,0.0495558256834222,0.35834116032804825,0.6298297608301746
pSA_1.011637979766,0.2724841298009612,0.08266830918472509,0.4094925397591444,0.32144887855000415,0.07508555893487431,0.3527382307773803,0.6333053151932081
